pm10,pm2_5,so2,co,o3,no2,kualitas
0.5416666666666666,0.44,0.43999999999999995,0.2708333333333333,0.1987951807228916,0.5869565217391304,0.0
0.013888888888888895,0.055999999999999994,0.16000000000000014,0.10416666666666669,0.20481927710843373,0.3695652173913043,0.0
0.4722222222222222,0.36000000000000004,0.43999999999999995,0.125,0.11445783132530123,0.26086956521739124,0.0
0.6805555555555556,0.6320000000000001,0.8399999999999999,0.7708333333333333,0.22891566265060243,0.8260869565217391,1.0
0.7222222222222221,0.712,0.6400000000000001,0.37499999999999994,0.26506024096385544,0.9565217391304347,1.0
0.5833333333333333,0.6399999999999999,0.6000000000000001,0.4791666666666667,0.22289156626506024,0.8695652173913043,1.0
0.5555555555555556,0.35200000000000004,0.6000000000000001,0.10416666666666669,0.2710843373493976,0.4782608695652174,0.0
0.48611111111111105,0.27999999999999997,0.40000000000000013,0.14583333333333331,0.1987951807228916,0.4130434782608695,0.0
0.20833333333333337,0.128,0.32000000000000006,0.14583333333333331,0.25301204819277107,0.3913043478260869,0.0
0.25,0.14400000000000002,0.3600000000000001,0.041666666666666685,0.21686746987951805,0.28260869565217395,0.0
0.4722222222222222,0.27199999999999996,0.43999999999999995,0.08333333333333334,0.25903614457831325,0.26086956521739124,0.0
0.4722222222222222,0.26399999999999996,0.52,0.08333333333333334,0.12048192771084339,0.1956521739130435,0.0
0.4027777777777778,0.26399999999999996,0.56,0.10416666666666669,0.14457831325301207,0.30434782608695654,0.0
0.23611111111111116,0.136,0.56,0.16666666666666669,0.21686746987951805,0.3695652173913043,0.0
0.23611111111111116,0.136,0.7200000000000002,0.14583333333333331,0.31927710843373497,0.3913043478260869,0.0
0.3055555555555556,0.16799999999999998,0.32000000000000006,0.16666666666666669,0.3253012048192771,0.34782608695652173,0.0
0.4305555555555556,0.21600000000000003,0.40000000000000013,0.14583333333333331,0.26506024096385544,0.5869565217391304,0.0
0.611111111111111,0.424,0.28,0.25,0.2891566265060241,0.4782608695652174,0.0
0.611111111111111,0.49600000000000005,0.40000000000000013,0.2708333333333333,0.30120481927710846,0.5652173913043478,1.0
0.4444444444444444,0.23200000000000004,0.56,0.16666666666666669,0.31927710843373497,0.5,0.0
0.3194444444444444,0.184,0.43999999999999995,0.16666666666666669,0.2891566265060241,0.5652173913043478,0.0
0.20833333333333337,0.176,0.6000000000000001,0.16666666666666669,0.2891566265060241,0.5652173913043478,0.0
0.3194444444444444,0.15200000000000002,0.56,0.16666666666666669,0.13855421686746988,0.5,0.0
0.5694444444444444,0.48800000000000004,0.08000000000000007,0.6041666666666667,0.24096385542168675,0.8478260869565217,1.0
0.26388888888888884,0.34400000000000003,0.16000000000000014,0.10416666666666669,0.26506024096385544,0.30434782608695654,0.0
0.33333333333333337,0.408,0.28,0.125,0.1807228915662651,0.4347826086956521,0.0
0.5,0.336,0.16000000000000014,0.125,0.3313253012048193,0.5,0.0
0.5138888888888888,0.6240000000000001,0.28,0.14583333333333331,0.5060240963855421,0.4782608695652174,1.0
0.5555555555555556,0.5920000000000001,0.16000000000000014,0.3541666666666667,0.4036144578313253,0.5217391304347826,1.0
0.5138888888888888,0.544,0.19999999999999996,0.4791666666666667,0.22289156626506024,0.8043478260869564,1.0
0.8333333333333333,0.704,0.48,0.37499999999999994,0.22289156626506024,0.7826086956521738,1.0
0.3194444444444444,0.128,0.16000000000000014,0.16666666666666669,0.1686746987951807,0.3913043478260869,0.0
0.5277777777777778,0.52,0.19999999999999996,0.22916666666666669,0.3253012048192771,0.608695652173913,1.0
0.4027777777777778,0.304,0.16000000000000014,0.125,0.4156626506024097,0.5,0.0
0.6944444444444444,0.76,0.1200000000000001,0.125,0.43975903614457834,0.1739130434782609,1.0
0.48611111111111105,0.552,0.08000000000000007,0.22916666666666669,0.2710843373493976,0.5434782608695652,1.0
0.23611111111111116,0.15999999999999998,0.43999999999999995,0.125,0.3132530120481928,0.34782608695652173,0.0
0.2222222222222222,0.08800000000000002,0.8399999999999999,0.16666666666666669,0.25301204819277107,0.32608695652173914,0.0
0.2777777777777778,0.176,0.6400000000000001,0.22916666666666669,0.24096385542168675,0.5217391304347826,0.0
0.4305555555555556,0.25600000000000006,0.3600000000000001,0.10416666666666669,0.31927710843373497,0.4565217391304347,0.0
0.48611111111111105,0.47200000000000003,0.43999999999999995,0.2708333333333333,0.30120481927710846,0.5869565217391304,0.0
0.5972222222222222,0.48800000000000004,0.40000000000000013,0.3125,0.29518072289156627,0.4347826086956521,1.0
0.05555555555555558,0.08000000000000002,0.28,0.08333333333333334,0.012048192771084348,0.13043478260869565,0.0
1.0,0.96,0.48,0.5625,0.7349397590361446,0.608695652173913,1.0
0.7222222222222221,0.6320000000000001,0.19999999999999996,0.2708333333333333,0.5662650602409639,0.6304347826086956,1.0
0.5277777777777778,0.6160000000000001,0.28,0.20833333333333331,0.22289156626506024,0.5434782608695652,1.0
0.36111111111111105,0.176,0.1200000000000001,0.10416666666666669,0.26506024096385544,0.4782608695652174,0.0
0.8472222222222221,0.688,0.3600000000000001,0.875,0.16265060240963858,0.9782608695652174,1.0
0.611111111111111,0.416,0.24,0.20833333333333331,0.20481927710843373,0.5,0.0
0.9305555555555556,0.6559999999999999,0.56,0.25,0.3313253012048193,0.5,1.0
0.2777777777777778,0.2,0.24,0.16666666666666669,0.1506024096385542,0.34782608695652173,0.0
0.3194444444444444,0.16799999999999998,0.16000000000000014,0.1875,0.11445783132530123,0.28260869565217395,0.0
0.375,0.184,0.040000000000000036,0.10416666666666669,0.12048192771084339,0.23913043478260868,0.0
0.20833333333333337,0.10399999999999998,0.040000000000000036,0.0625,0.11445783132530123,0.043478260869565216,0.0
0.4444444444444444,0.24800000000000005,0.08000000000000007,0.125,0.11445783132530123,0.1739130434782609,0.0
0.3194444444444444,0.26399999999999996,0.1200000000000001,0.16666666666666669,0.1987951807228916,0.30434782608695654,0.0
0.611111111111111,0.5680000000000001,0.1200000000000001,0.3333333333333333,0.3253012048192771,0.5652173913043478,1.0
0.75,0.808,0.1200000000000001,0.3333333333333333,0.3734939759036145,0.4782608695652174,1.0
0.38888888888888884,0.288,0.16000000000000014,0.2916666666666667,0.22891566265060243,0.4130434782608695,0.0
0.45833333333333326,0.456,0.16000000000000014,0.3125,0.23493975903614456,0.4782608695652174,0.0
0.5138888888888888,0.552,0.08000000000000007,0.37499999999999994,0.39156626506024095,0.5434782608695652,1.0
0.3194444444444444,0.2,0.24,0.22916666666666669,0.12650602409638556,0.30434782608695654,0.0
0.375,0.15200000000000002,0.08000000000000007,0.125,0.1566265060240964,0.32608695652173914,0.0
0.75,0.536,0.3600000000000001,0.3333333333333333,0.22289156626506024,0.9999999999999999,1.0
0.5138888888888888,0.5760000000000001,0.19999999999999996,0.3541666666666667,0.3855421686746988,0.7391304347826086,1.0
0.375,0.27999999999999997,0.1200000000000001,0.2708333333333333,0.25903614457831325,0.4782608695652174,0.0
0.4444444444444444,0.49600000000000005,0.1200000000000001,0.16666666666666669,0.1807228915662651,0.4130434782608695,1.0
0.08333333333333331,0.10399999999999998,0.0,0.125,0.13253012048192775,0.15217391304347824,0.0
0.41666666666666663,0.39999999999999997,0.040000000000000036,0.2916666666666667,0.07831325301204821,0.26086956521739124,0.0
0.3472222222222222,0.22400000000000003,0.1200000000000001,0.20833333333333331,0.12650602409638556,0.34782608695652173,0.0
0.125,0.10399999999999998,0.16000000000000014,0.125,0.1807228915662651,0.30434782608695654,0.0
0.09722222222222221,0.12,0.24,0.10416666666666669,0.12048192771084339,0.26086956521739124,0.0
0.125,0.08800000000000002,0.3600000000000001,0.16666666666666669,0.05421686746987954,0.1956521739130435,0.0
0.7083333333333333,0.5920000000000001,0.40000000000000013,0.25,0.3674698795180723,0.6956521739130435,1.0
0.2222222222222222,0.10399999999999998,0.040000000000000036,0.1875,0.012048192771084348,0.0,0.0
0.16666666666666669,0.15999999999999998,0.1200000000000001,0.0625,0.18674698795180722,0.21739130434782608,0.0
0.5972222222222222,0.704,0.19999999999999996,0.3125,0.3734939759036145,0.5434782608695652,1.0
0.48611111111111105,0.48000000000000004,0.19999999999999996,0.3125,0.39759036144578314,0.5434782608695652,0.0
0.75,0.688,0.19999999999999996,0.25,0.4337349397590362,0.3695652173913043,1.0
0.4722222222222222,0.48800000000000004,0.28,0.14583333333333331,0.3433734939759036,0.5217391304347826,1.0
0.1527777777777778,0.12,0.28,0.020833333333333343,0.30120481927710846,0.30434782608695654,0.0
0.5277777777777778,0.36000000000000004,0.6800000000000002,0.125,0.2891566265060241,0.4130434782608695,0.0
0.4305555555555556,0.27999999999999997,0.16000000000000014,0.10416666666666669,0.39759036144578314,0.4347826086956521,0.0
0.4305555555555556,0.36800000000000005,0.52,0.20833333333333331,0.355421686746988,0.4782608695652174,0.0
0.48611111111111105,0.44,0.28,0.10416666666666669,0.3493975903614458,0.3913043478260869,0.0
0.5555555555555556,0.464,0.19999999999999996,0.25,0.3674698795180723,0.32608695652173914,0.0
0.45833333333333326,0.416,0.16000000000000014,0.10416666666666669,0.4036144578313253,0.15217391304347824,0.0
0.2222222222222222,0.26399999999999996,0.19999999999999996,0.0625,0.25903614457831325,0.13043478260869565,0.0
0.41666666666666663,0.49600000000000005,0.16000000000000014,0.125,0.3433734939759036,0.30434782608695654,1.0
0.38888888888888884,0.36000000000000004,0.16000000000000014,0.08333333333333334,0.3734939759036145,0.26086956521739124,0.0
0.18055555555555558,0.14400000000000002,0.1200000000000001,0.125,0.25903614457831325,0.3695652173913043,0.0
0.48611111111111105,0.39999999999999997,0.16000000000000014,0.1875,0.4036144578313253,0.23913043478260868,0.0
0.41666666666666663,0.296,0.24,0.22916666666666669,0.24096385542168675,0.4565217391304347,0.0
0.625,0.6160000000000001,0.43999999999999995,0.125,0.4156626506024097,0.4347826086956521,1.0
0.5,0.312,0.3600000000000001,0.14583333333333331,0.3433734939759036,0.5652173913043478,0.0
0.4722222222222222,0.336,0.3600000000000001,0.1875,0.4036144578313253,0.5,0.0
0.7083333333333333,0.49600000000000005,0.32000000000000006,0.3125,0.3674698795180723,0.5869565217391304,1.0
0.7361111111111112,0.8639999999999999,0.6000000000000001,0.2916666666666667,0.4698795180722892,0.3913043478260869,1.0
0.5555555555555556,0.6320000000000001,0.3600000000000001,0.1875,0.45783132530120485,0.32608695652173914,1.0
0.5277777777777778,0.49600000000000005,0.16000000000000014,0.16666666666666669,0.39759036144578314,0.4782608695652174,1.0
0.5972222222222222,0.512,0.28,0.14583333333333331,0.5783132530120482,0.4130434782608695,1.0
0.7638888888888888,0.6080000000000001,0.19999999999999996,0.2916666666666667,0.6204819277108434,0.7391304347826086,1.0
0.6666666666666666,0.536,0.6000000000000001,0.3125,0.3795180722891566,0.8043478260869564,1.0
0.5555555555555556,0.464,0.28,0.20833333333333331,0.4819277108433735,0.5434782608695652,0.0
0.8194444444444444,0.992,0.3600000000000001,0.4166666666666667,0.39156626506024095,0.6956521739130435,1.0
0.375,0.288,0.19999999999999996,0.2916666666666667,0.26506024096385544,0.4782608695652174,0.0
0.4027777777777778,0.328,0.1200000000000001,0.20833333333333331,0.21084337349397592,0.5,0.0
0.48611111111111105,0.39999999999999997,0.19999999999999996,0.3125,0.28313253012048195,0.6304347826086956,0.0
0.4305555555555556,0.37600000000000006,0.1200000000000001,0.2708333333333333,0.25301204819277107,0.5652173913043478,0.0
0.6944444444444444,0.416,0.6400000000000001,0.25,0.3493975903614458,0.8043478260869564,0.0
0.36111111111111105,0.24800000000000005,0.24,0.3333333333333333,0.3253012048192771,0.4565217391304347,0.0
0.38888888888888884,0.27199999999999996,0.08000000000000007,0.14583333333333331,0.1506024096385542,0.23913043478260868,0.0
0.5277777777777778,0.47200000000000003,0.19999999999999996,0.22916666666666669,0.3313253012048193,0.4782608695652174,0.0
0.5972222222222222,0.688,0.43999999999999995,0.3541666666666667,0.27710843373493976,0.4347826086956521,1.0
0.5555555555555556,0.48000000000000004,0.28,0.7708333333333333,0.26506024096385544,0.8260869565217391,0.0
0.38888888888888884,0.39199999999999996,0.32000000000000006,0.20833333333333331,0.25903614457831325,0.5434782608695652,0.0
0.5694444444444444,0.536,0.24,0.3333333333333333,0.30120481927710846,0.7391304347826086,1.0
0.4722222222222222,0.52,0.24,0.20833333333333331,0.4036144578313253,0.5869565217391304,1.0
0.7777777777777777,0.8479999999999999,0.6000000000000001,0.37499999999999994,0.3674698795180723,0.6304347826086956,1.0
0.4722222222222222,0.424,0.32000000000000006,0.16666666666666669,0.22289156626506024,0.4347826086956521,0.0
0.7083333333333333,0.6479999999999999,0.43999999999999995,0.1875,0.25903614457831325,0.4565217391304347,1.0
0.48611111111111105,0.464,0.3600000000000001,0.08333333333333334,0.23493975903614456,0.32608695652173914,0.0
0.625,0.6639999999999999,0.40000000000000013,0.20833333333333331,0.22891566265060243,0.3913043478260869,1.0
0.48611111111111105,0.56,0.28,0.20833333333333331,0.24096385542168675,0.4130434782608695,1.0
0.48611111111111105,0.336,0.28,0.2708333333333333,0.25903614457831325,0.5652173913043478,0.0
0.6527777777777778,0.704,0.24,0.3541666666666667,0.3373493975903615,0.8043478260869564,1.0
0.7222222222222221,0.768,0.24,0.43749999999999994,0.29518072289156627,0.8695652173913043,1.0
0.5416666666666666,0.47200000000000003,0.19999999999999996,0.16666666666666669,0.4457831325301205,0.3913043478260869,0.0
0.625,0.528,0.32000000000000006,0.3125,0.3253012048192771,0.6521739130434782,1.0
0.8194444444444444,0.728,0.3600000000000001,0.3333333333333333,0.2710843373493976,0.5434782608695652,1.0
0.8611111111111112,0.6639999999999999,0.3600000000000001,0.3125,0.3734939759036145,0.6956521739130435,1.0
0.8194444444444444,0.6320000000000001,0.3600000000000001,0.25,0.31927710843373497,0.5652173913043478,1.0
0.6666666666666666,0.6639999999999999,0.40000000000000013,0.20833333333333331,0.3433734939759036,0.4565217391304347,1.0
0.7777777777777777,0.5920000000000001,0.40000000000000013,0.22916666666666669,0.3313253012048193,0.5652173913043478,1.0
0.7638888888888888,0.728,0.32000000000000006,0.20833333333333331,0.5060240963855421,0.4565217391304347,1.0
0.6944444444444444,0.6240000000000001,0.40000000000000013,0.3333333333333333,0.4036144578313253,0.6739130434782609,1.0
0.7222222222222221,0.6160000000000001,0.32000000000000006,0.4791666666666667,0.25903614457831325,0.7826086956521738,1.0
0.8611111111111112,0.72,0.32000000000000006,0.37499999999999994,0.21084337349397592,0.6739130434782609,1.0
0.7777777777777777,0.8479999999999999,0.3600000000000001,0.5208333333333333,0.21084337349397592,0.8478260869565217,1.0
0.7916666666666667,0.808,0.32000000000000006,0.37499999999999994,0.1746987951807229,0.8043478260869564,1.0
0.7222222222222221,0.5760000000000001,0.48,0.4166666666666667,0.22289156626506024,0.9565217391304347,1.0
0.5277777777777778,0.456,0.3600000000000001,0.3125,0.3373493975903615,0.6956521739130435,0.0
0.5277777777777778,0.5760000000000001,0.32000000000000006,0.3125,0.3373493975903615,0.5869565217391304,1.0
0.48611111111111105,0.416,0.32000000000000006,0.16666666666666669,0.3132530120481928,0.4782608695652174,0.0
0.45833333333333326,0.336,0.28,0.3958333333333333,0.20481927710843373,0.6521739130434782,0.0
0.5833333333333333,0.456,0.56,0.4166666666666667,0.11445783132530123,0.8695652173913043,0.0
0.5833333333333333,0.56,0.28,0.22916666666666669,0.23493975903614456,0.4130434782608695,1.0
0.5277777777777778,0.288,0.28,0.22916666666666669,0.21084337349397592,0.5652173913043478,0.0
0.5694444444444444,0.5680000000000001,0.28,0.2916666666666667,0.28313253012048195,0.6304347826086956,1.0
0.5416666666666666,0.6080000000000001,0.32000000000000006,0.16666666666666669,0.4337349397590362,0.4565217391304347,1.0
0.7638888888888888,0.768,0.28,0.3958333333333333,0.463855421686747,0.9782608695652174,1.0
0.38888888888888884,0.22400000000000003,0.28,0.2708333333333333,0.3433734939759036,0.6521739130434782,0.0
0.45833333333333326,0.48000000000000004,0.28,0.16666666666666669,0.3674698795180723,0.5869565217391304,0.0
0.6944444444444444,0.5680000000000001,0.48,0.16666666666666669,0.4337349397590362,0.5434782608695652,1.0
0.7916666666666667,0.8240000000000001,0.48,0.20833333333333331,0.6024096385542169,0.4565217391304347,1.0
0.5972222222222222,0.6240000000000001,0.48,0.16666666666666669,0.4819277108433735,0.34782608695652173,1.0
0.7083333333333333,0.6639999999999999,0.52,0.10416666666666669,0.42771084337349397,0.34782608695652173,1.0
0.8194444444444444,0.736,0.52,0.1875,0.4518072289156627,0.5217391304347826,1.0
0.6527777777777778,0.6080000000000001,0.52,0.14583333333333331,0.6204819277108434,0.3913043478260869,1.0
0.611111111111111,0.56,0.48,0.1875,0.42168674698795183,0.30434782608695654,1.0
0.45833333333333326,0.37600000000000006,0.3600000000000001,0.1875,0.45783132530120485,0.3913043478260869,0.0
0.4305555555555556,0.336,0.40000000000000013,0.14583333333333331,0.47590361445783136,0.32608695652173914,0.0
0.5277777777777778,0.47200000000000003,0.52,0.14583333333333331,0.3132530120481928,0.28260869565217395,0.0
0.7083333333333333,0.6479999999999999,0.52,0.20833333333333331,0.48795180722891573,0.4130434782608695,1.0
0.7222222222222221,0.56,0.52,0.16666666666666669,0.5963855421686747,0.4782608695652174,1.0
0.7361111111111112,0.6719999999999999,0.48,0.22916666666666669,0.47590361445783136,0.4347826086956521,1.0
0.7222222222222221,0.5920000000000001,0.52,0.16666666666666669,0.5,0.4130434782608695,1.0
0.7222222222222221,0.8240000000000001,0.43999999999999995,0.4791666666666667,0.4156626506024097,0.6521739130434782,1.0
0.5,0.39199999999999996,0.43999999999999995,0.43749999999999994,0.21686746987951805,0.6521739130434782,0.0
0.18055555555555558,0.15200000000000002,0.3600000000000001,0.16666666666666669,0.1987951807228916,0.5434782608695652,0.0
0.48611111111111105,0.36800000000000005,0.48,0.10416666666666669,0.30120481927710846,0.26086956521739124,0.0
0.8611111111111112,0.6799999999999999,0.40000000000000013,0.37499999999999994,0.25301204819277107,0.5869565217391304,1.0
0.6388888888888888,0.5920000000000001,0.43999999999999995,0.1875,0.30120481927710846,0.5,1.0
0.75,0.6639999999999999,0.48,0.20833333333333331,0.4156626506024097,0.4782608695652174,1.0
0.5972222222222222,0.5760000000000001,0.40000000000000013,0.16666666666666669,0.4156626506024097,0.5,1.0
0.5555555555555556,0.424,0.40000000000000013,0.125,0.4156626506024097,0.28260869565217395,0.0
0.5277777777777778,0.424,0.43999999999999995,0.125,0.5542168674698795,0.4130434782608695,1.0
0.4444444444444444,0.32,0.43999999999999995,0.20833333333333331,0.4819277108433735,0.4130434782608695,0.0
0.9861111111111112,0.76,0.3600000000000001,0.4583333333333333,0.355421686746988,0.8260869565217391,1.0
